X.1,X,etl_dt,bank_code,data_dt,bank_nm,mortgage_cnt,mortgage_bal,decorator_hse_cnt,decorator_hse_bal,ln_car_cnt,ln_car_bal,ln_worker_cnt,ln_worker_bal,other_cl_cnt,other_cl_bal
8184,8184,8184,2013-11-26 22:30:41.442624,115       ,2013-05-01 00:00:00,基隆市第二信用合作社,2797,7.573e+09,113,9.6e+07,0,0,0,0,92,6e+06
8185,8185,8185,2013-11-26 22:30:41.435421,N019      ,2013-05-01 00:00:00,香港東亞銀行,0,0,0,0,0,0,0,0,21,2e+06
8186,8186,8186,2013-11-26 22:30:41.607557,178       ,2013-05-01 00:00:00,嘉義市第三信用合作社,1652,3.334e+09,688,5.16e+08,0,0,0,0,222,6.6e+07
8187,8187,8187,2013-11-26 22:30:41.596526,N023      ,2013-05-01 00:00:00,大陸商交通銀行,0,0,0,0,0,0,0,0,0,0
8188,8188,8188,2013-11-26 22:30:41.587571,158       ,2013-05-01 00:00:00,彰化第一信用合作社,1644,3.118e+09,13,3e+06,0,0,0,0,0,0
8189,8189,8189,2013-11-26 22:30:41.467959,023       ,2013-05-01 00:00:00,泰國盤谷銀行,0,0,0,0,0,0,0,0,0,0
8190,8190,8190,2013-11-26 22:30:41.485902,005       ,2013-05-01 00:00:00,臺灣土地銀行,268619,6.12003e+11,35572,3.7213e+10,2,1e+06,60779,2.0243e+10,30159,6.23e+09
8191,8191,8191,2013-11-26 22:30:41.63359,803       ,2013-05-01 00:00:00,聯邦商業銀行,27917,5.6574e+10,10931,1.5577e+10,20399,7.519e+09,1,0,20452,5.973e+09
8192,8192,8192,2013-11-26 22:30:41.61916,814       ,2013-05-01 00:00:00,大眾商業銀行,33616,9.3442e+10,384,4.84e+08,0,0,0,0,51992,6.644e+09
8193,8193,8193,2013-11-26 22:30:41.637512,N013      ,2013-05-01 00:00:00,英商巴克萊銀行,0,0,0,0,0,0,0,0,0,0
8194,8194,8194,2013-11-26 22:30:41.74543,321       ,2013-05-01 00:00:00,日商三井住友銀行,0,0,0,0,0,0,0,0,0,0
8195,8195,8195,2013-11-26 22:30:41.470048,050       ,2013-05-01 00:00:00,臺灣中小企業銀行,61998,1.34824e+11,6067,7.941e+09,0,0,37911,1.5792e+10,22141,3.2365e+10
8196,8196,8196,2013-11-26 22:30:41.736473,807       ,2013-05-01 00:00:00,永豐商業銀行,61103,2.24731e+11,3210,9.341e+09,5304,2.812e+09,0,0,27641,8.005e+09
8197,8197,8197,2013-11-26 22:30:41.743266,N024      ,2013-05-01 00:00:00,大陸商中國銀行,0,0,0,0,0,0,0,0,0,0
8198,8198,8198,2013-11-26 22:30:41.581027,025       ,2013-05-01 00:00:00,菲律賓首都銀行,0,0,0,0,0,0,0,0,13,2e+06
8199,8199,8199,2013-11-26 22:30:41.479532,118       ,2013-05-01 00:00:00,板信商業銀行,14120,2.6397e+10,106,1.17e+08,0,0,0,0,6253,6.95e+08
8200,8200,8200,2013-11-26 22:30:41.610162,815       ,2013-05-01 00:00:00,日盛國際商業銀行,18951,4.0336e+10,4721,8.011e+09,53,3.8e+07,0,0,16545,2.193e+09
8201,8201,8201,2013-11-26 22:30:41.589909,188       ,2013-05-01 00:00:00,台南第三信用合作社,3754,6.979e+09,51,2.4e+07,6,2e+06,0,0,4983,2.9e+07
8202,8202,8202,2013-11-26 22:30:41.592126,215       ,2013-05-01 00:00:00,花蓮第一信用合作社,4757,9.412e+09,578,5.96e+08,0,0,55,2.6e+07,216,3.9e+07
8203,8203,8203,2013-11-26 22:30:41.628526,030       ,2013-05-01 00:00:00,美商道富銀行,0,0,0,0,0,0,0,0,0,0
8204,8204,8204,2013-11-26 22:30:41.59402,078       ,2013-05-01 00:00:00,新加坡商星展銀行,0,0,0,0,0,0,0,0,0,0
8205,8205,8205,2013-11-26 22:30:41.720658,011       ,2013-05-01 00:00:00,上海商業儲蓄銀行,28794,1.14799e+11,595,3.76e+08,153,6.2e+07,0,0,5907,1.815e+09
8206,8206,8206,2013-11-26 22:30:41.624071,022       ,2013-05-01 00:00:00,美商美國銀行,0,0,0,0,0,0,5,0,0,0
8207,8207,8207,2013-11-26 22:30:41.725764,006       ,2013-05-01 00:00:00,合作金庫商業銀行,169565,4.27525e+11,43486,6.2061e+10,0,0,26838,6.279e+09,25696,1.374e+10
8208,8208,8208,2013-11-26 22:30:41.740857,052       ,2013-05-01 00:00:00,渣打國際商業銀行,71408,1.55384e+11,6380,7.711e+09,0,0,0,0,203192,5.3859e+10
8209,8209,8209,2013-11-26 22:30:41.754645,076       ,2013-05-01 00:00:00,美商摩根大通銀行,0,0,0,0,0,0,0,0,0,0
8210,8210,8210,2013-11-26 22:30:41.763102,816       ,2013-05-01 00:00:00,安泰商業銀行,17300,5.3943e+10,2894,4.099e+09,756,2.52e+08,3551,9.54e+08,42048,7.28e+09
8211,8211,8211,2013-11-26 22:30:41.715992,021       ,2013-05-01 00:00:00,花旗,29300,8.0642e+10,903,1.222e+09,0,0,130,2.65e+08,167262,4.0383e+10
8212,8212,8212,2013-11-26 22:30:41.758623,085       ,2013-05-01 00:00:00,新加坡商新加坡華僑銀行,0,0,0,0,0,0,0,0,0,0
8213,8213,8213,2013-11-26 22:30:41.756597,147       ,2013-05-01 00:00:00,三信商業銀行,6335,1.8699e+10,672,8.42e+08,27138,1.0794e+10,0,0,15786,6.835e+09
8214,8214,8214,2013-11-26 22:30:41.734145,103       ,2013-05-01 00:00:00,臺灣新光商業銀行,35308,9.749e+10,653,7.39e+08,8681,3.753e+09,0,0,57425,2.9834e+10
8215,8215,8215,2013-11-26 22:30:41.614409,007       ,2013-05-01 00:00:00,第一商業銀行,83647,2.94257e+11,24910,3.5406e+10,1060,4.06e+08,2070,7.11e+08,16465,1.1169e+10
8216,8216,8216,2013-11-26 22:30:41.635535,N012      ,2013-05-01 00:00:00,法國東方匯理銀行,0,0,0,0,0,0,0,0,0,0
8217,8217,8217,2013-11-26 22:30:41.612179,098       ,2013-05-01 00:00:00,日商三菱東京日聯銀行,0,0,0,0,0,0,0,0,0,0
8218,8218,8218,2013-11-26 22:30:41.646506,072       ,2013-05-01 00:00:00,德商德意志銀行,0,0,0,0,0,0,0,0,0,0
8219,8219,8219,2013-11-26 22:30:41.432363,029       ,2013-05-01 00:00:00,新加坡大華銀行,0,0,0,0,0,0,0,0,0,0
8220,8220,8220,2013-11-26 22:30:41.939082,015       ,2013-06-01 00:00:00,中國輸出入銀行,0,0,0,0,0,0,0,0,0,0
8221,8221,8221,2013-11-26 22:30:41.801366,146       ,2013-06-01 00:00:00,台中市第二信用合作社,5360,1.2035e+10,111,1.6e+08,2,1e+06,0,0,96,3.2e+07
8222,8222,8222,2013-11-26 22:30:41.973434,321       ,2013-06-01 00:00:00,日商三井住友銀行,0,0,0,0,0,0,0,0,0,0
8223,8223,8223,2013-11-26 22:30:41.998337,808       ,2013-06-01 00:00:00,玉山商業銀行,75415,2.07352e+11,3091,6.885e+09,0,0,1823,8.48e+08,81099,2.5203e+10
8224,8224,8224,2013-11-26 22:30:41.96274,103       ,2013-06-01 00:00:00,臺灣新光商業銀行,35469,9.8449e+10,645,7.31e+08,8556,3.695e+09,0,0,57341,3.0272e+10
8225,8225,8225,2013-11-26 22:30:41.967479,810       ,2013-06-01 00:00:00,星展,12323,4.0436e+10,1540,1.985e+09,15489,8.806e+09,0,0,14162,2.281e+09
8226,8226,8226,2013-11-26 22:30:41.82133,115       ,2013-06-01 00:00:00,基隆市第二信用合作社,2801,7.576e+09,113,1e+08,0,0,0,0,90,6e+06
8227,8227,8227,2013-11-26 22:30:41.846483,012       ,2013-06-01 00:00:00,台北富邦銀行,97459,2.76738e+11,2335,2.109e+09,566,4.56e+08,13580,6.679e+09,197982,3.5537e+10
8228,8228,8228,2013-11-26 22:30:41.834875,165       ,2013-06-01 00:00:00,彰化縣鹿港信用合作社,3596,5.91e+09,189,1.71e+08,0,0,0,0,310,1.61e+08
8229,8229,8229,2013-11-26 22:30:41.927941,803       ,2013-06-01 00:00:00,聯邦商業銀行,27958,5.7235e+10,10801,1.5339e+10,20577,7.662e+09,1,0,20358,5.964e+09
8230,8230,8230,2013-11-26 22:30:41.837796,016       ,2013-06-01 00:00:00,高雄銀行,17594,3.0362e+10,3730,5.708e+09,0,0,0,0,55117,7.745e+09
8231,8231,8231,2013-11-26 22:30:41.82585,812       ,2013-06-01 00:00:00,台新國際商業銀行,74470,2.17152e+11,2570,2.349e+09,41595,1.7197e+10,0,0,154384,6.0013e+10
8232,8232,8232,2013-11-26 22:30:41.812046,029       ,2013-06-01 00:00:00,新加坡大華銀行,0,0,0,0,0,0,0,0,0,0
8233,8233,8233,2013-11-26 22:30:41.794443,809       ,2013-06-01 00:00:00,萬泰商業銀行,5812,2.3539e+10,665,5.68e+08,6,0,0,0,176463,3.0663e+10
8234,8234,8234,2013-11-26 22:30:41.799276,822       ,2013-06-01 00:00:00,中國信託商業銀行,122864,3.07741e+11,13919,1.4631e+10,27081,6.475e+09,0,0,276494,6.5789e+10
8235,8235,8235,2013-11-26 22:30:41.792637,040       ,2013-06-01 00:00:00,中華開發工業銀行,0,0,0,0,0,0,0,0,12,4e+06
8236,8236,8236,2013-11-26 22:30:41.814235,N019      ,2013-06-01 00:00:00,香港東亞銀行,0,0,0,0,0,0,0,0,21,2e+06
8237,8237,8237,2013-11-26 22:30:41.786882,020       ,2013-06-01 00:00:00,日商瑞穗實業銀行,0,0,0,0,0,0,0,0,0,0
8238,8238,8238,2013-11-26 22:30:41.808057,204       ,2013-06-01 00:00:00,高雄市第三信用合作社,3098,6.713e+09,218,2.32e+08,0,0,1274,7.27e+08,124,2.3e+07
8239,8239,8239,2013-11-26 22:30:41.908242,098       ,2013-06-01 00:00:00,日商三菱東京日聯銀行,0,0,0,0,0,0,0,0,0,0
8240,8240,8240,2013-11-26 22:30:41.805432,163       ,2013-06-01 00:00:00,彰化第十信用合作社,1295,2.653e+09,0,0,0,0,0,0,0,0
8241,8241,8241,2013-11-26 22:30:41.987305,085       ,2013-06-01 00:00:00,新加坡商新加坡華僑銀行,0,0,0,0,0,0,0,0,0,0
8242,8242,8242,2013-11-26 22:30:41.978308,004       ,2013-06-01 00:00:00,臺灣銀行,160825,4.17633e+11,19522,2.0979e+10,0,0,10662,2.832e+09,4266367,2.1504e+11
8243,8243,8243,2013-11-26 22:30:41.844457,127       ,2013-06-01 00:00:00,桃園信用合作社,1072,2.376e+09,409,5.23e+08,0,0,0,0,512,7.86e+08
8244,8244,8244,2013-11-26 22:30:41.827807,082       ,2013-06-01 00:00:00,法商法國巴黎銀行,1,6e+06,0,0,0,0,0,0,0,0
8245,8245,8245,2013-11-26 22:30:41.930635,N012      ,2013-06-01 00:00:00,法國東方匯理銀行,0,0,0,0,0,0,0,0,0,0
8246,8246,8246,2013-11-26 22:30:41.937098,013       ,2013-06-01 00:00:00,國泰世華商業銀行,61574,2.60855e+11,6491,8.171e+09,371,3.3e+08,0,0,62499,3.4259e+10
8247,8247,8247,2013-11-26 22:30:41.941852,072       ,2013-06-01 00:00:00,德商德意志銀行,0,0,0,0,0,0,0,0,0,0
8248,8248,8248,2013-11-26 22:30:41.810096,093       ,2013-06-01 00:00:00,荷蘭商安智銀行,0,0,0,0,0,0,0,0,0,0
8249,8249,8249,2013-11-26 22:30:41.980288,097       ,2013-06-01 00:00:00,美商富國銀行,0,0,0,0,0,0,0,0,0,0
8250,8250,8250,2013-11-26 22:30:41.976279,130       ,2013-06-01 00:00:00,新竹第一信用合作社,3248,1.21e+10,8,8e+06,0,0,0,0,3,7e+06
8251,8251,8251,2013-11-26 22:30:41.989334,096       ,2013-06-01 00:00:00,澳盛,5222,3.0077e+10,266,3.35e+08,0,0,0,0,37081,6.187e+09
8252,8252,8252,2013-11-26 22:30:41.993563,028       ,2013-06-01 00:00:00,美商美國紐約梅隆銀行,0,0,0,0,0,0,0,0,0,0
8253,8253,8253,2013-11-26 22:30:41.965482,807       ,2013-06-01 00:00:00,永豐商業銀行,61004,2.25425e+11,6133,9.187e+09,5410,2.87e+09,0,0,27400,7.987e+09
8254,8254,8254,2013-11-26 22:30:41.935055,090       ,2013-06-01 00:00:00,加拿大商豐業銀行,0,0,0,0,0,0,0,0,0,0
8255,8255,8255,2013-11-26 22:30:41.890174,078       ,2013-06-01 00:00:00,新加坡商星展銀行,0,0,0,0,0,0,0,0,0,0
8256,8256,8256,2013-11-26 22:30:41.887823,215       ,2013-06-01 00:00:00,花蓮第一信用合作社,4724,9.379e+09,572,5.86e+08,0,0,53,2.6e+07,204,7.4e+07
8257,8257,8257,2013-11-26 22:30:41.830399,114       ,2013-06-01 00:00:00,基隆第一信用合作社,6049,8.779e+09,284,1.22e+08,0,0,0,0,4836,4.762e+09
8258,8258,8258,2013-11-26 22:30:41.819167,224       ,2013-06-01 00:00:00,金門縣信用合作社,312,8.34e+08,208,3.45e+08,0,0,0,0,178,1e+08
8259,8259,8259,2013-11-26 22:30:41.790232,119       ,2013-06-01 00:00:00,淡水第一信用合作社,11461,2.3839e+10,345,2.76e+08,0,0,0,0,646,1.78e+08
8260,8260,8260,2013-11-26 22:30:41.948834,021       ,2013-06-01 00:00:00,花旗,29225,8.1207e+10,888,1.207e+09,0,0,124,2.57e+08,165565,4.1279e+10
8261,8261,8261,2013-11-26 22:30:41.885359,188       ,2013-06-01 00:00:00,台南第三信用合作社,3758,6.992e+09,53,2.5e+07,6,2e+06,0,0,4984,2.9e+07
8262,8262,8262,2013-11-26 22:30:41.991474,816       ,2013-06-01 00:00:00,安泰商業銀行,17113,5.31e+10,2879,4.005e+09,760,2.55e+08,3534,9.41e+08,40562,7.039e+09
8263,8263,8263,2013-11-26 22:30:41.850698,050       ,2013-06-01 00:00:00,臺灣中小企業銀行,62123,1.36255e+11,5924,7.681e+09,0,0,38104,1.5777e+10,22557,3.2633e+10
8264,8264,8264,2013-11-26 22:30:41.925947,017       ,2013-06-01 00:00:00,兆豐國際商業銀行,48447,1.7582e+11,5556,8.022e+09,0,0,4328,2.034e+09,3120,1.333e+09
8265,8265,8265,2013-11-26 22:30:41.97144,N024      ,2013-06-01 00:00:00,大陸商中國銀行,0,0,0,0,0,0,0,0,0,0
8266,8266,8266,2013-11-26 22:30:41.882563,158       ,2013-06-01 00:00:00,彰化第一信用合作社,1642,3.113e+09,13,3e+06,0,0,0,0,0,0
8267,8267,8267,2013-11-26 22:30:41.869944,132       ,2013-06-01 00:00:00,新竹第三信用合作社,3163,7.116e+09,228,1.76e+08,0,0,0,0,285,7.43e+08
8268,8268,8268,2013-11-26 22:30:41.867954,005       ,2013-06-01 00:00:00,臺灣土地銀行,267542,6.12305e+11,35107,3.6543e+10,2,1e+06,60073,2.0162e+10,29588,6.167e+09
8269,8269,8269,2013-11-26 22:30:41.864045,222       ,2013-06-01 00:00:00,澎湖縣第一信用合作社,146,4.22e+08,8,3.3e+07,0,0,0,0,180,5.9e+07
8270,8270,8270,2013-11-26 22:30:41.796455,008       ,2013-06-01 00:00:00,華南商業銀行,126550,3.94542e+11,6607,1.0306e+10,6972,1.464e+09,2393,9.74e+08,46484,1.708e+10
8271,8271,8271,2013-11-26 22:30:41.816329,037       ,2013-06-01 00:00:00,法國興業銀行,0,0,0,0,0,0,0,0,0,0
8272,8272,8272,2013-11-26 22:30:41.823356,162       ,2013-06-01 00:00:00,彰化第六信用合作社,3811,7.213e+09,32,2e+07,0,0,0,0,937,1.97e+08
8273,8273,8273,2013-11-26 22:30:41.859485,118       ,2013-06-01 00:00:00,板信商業銀行,13962,2.6059e+10,105,1.1e+08,0,0,0,0,5929,6.73e+08
8274,8274,8274,2013-11-26 22:30:41.848622,023       ,2013-06-01 00:00:00,泰國盤谷銀行,0,0,0,0,0,0,0,0,0,0
8275,8275,8275,2013-11-26 22:30:41.866032,216       ,2013-06-01 00:00:00,花蓮第二信用合作社,5928,1.1833e+10,363,2.73e+08,0,0,684,2e+08,25,1e+07
8276,8276,8276,2013-11-26 22:30:41.855403,101       ,2013-06-01 00:00:00,大台北商業銀行,2523,9.983e+09,94,1.01e+08,2,3e+06,0,0,256,7.3e+07
8277,8277,8277,2013-11-26 22:30:41.916571,N008      ,2013-06-01 00:00:00,台北縣淡水信用合作社,938,2.238e+09,116,1.24e+08,2,0,0,0,143,1.9e+07
8278,8278,8278,2013-11-26 22:30:41.904073,178       ,2013-06-01 00:00:00,嘉義市第三信用合作社,1803,3.707e+09,675,5.01e+08,0,0,0,0,217,6.5e+07
8279,8279,8279,2013-11-26 22:30:41.956107,006       ,2013-06-01 00:00:00,合作金庫商業銀行,168469,4.24164e+11,42881,6.0941e+10,0,0,26029,6.034e+09,26831,1.5199e+10
8280,8280,8280,2013-11-26 22:30:41.921869,048       ,2013-06-01 00:00:00,臺灣工業銀行,1,0,0,0,0,0,0,0,0,0
8281,8281,8281,2013-11-26 22:30:41.954021,104       ,2013-06-01 00:00:00,台北市第五信用合作社,1196,4.105e+09,20,2.7e+07,0,0,0,0,42,1e+07
8282,8282,8282,2013-11-26 22:30:41.995606,223       ,2013-06-01 00:00:00,澎湖第二信用合作社,673,2.128e+09,89,1.07e+08,0,0,0,0,210,6.6e+07
8283,8283,8283,2013-11-26 22:30:41.982321,076       ,2013-06-01 00:00:00,美商摩根大通銀行,0,0,0,0,0,0,0,0,0,0
8284,8284,8284,2013-11-26 22:30:41.984552,147       ,2013-06-01 00:00:00,三信商業銀行,6332,1.8719e+10,666,8.31e+08,27137,1.0836e+10,0,0,15294,6.616e+09
8285,8285,8285,2013-11-26 22:30:41.969614,052       ,2013-06-01 00:00:00,渣打國際商業銀行,71260,1.5581e+11,6317,7.598e+09,0,0,0,0,195392,5.2428e+10
8286,8286,8286,2013-11-26 22:30:41.832349,N022      ,2013-06-01 00:00:00,西班牙商西班牙對外銀行,0,0,0,0,0,0,0,0,0,0
8287,8287,8287,2013-11-26 22:30:41.905904,815       ,2013-06-01 00:00:00,日盛國際商業銀行,18928,4.0533e+10,4678,7.879e+09,61,4.6e+07,0,0,16401,2.243e+09
8288,8288,8288,2013-11-26 22:30:41.958611,102       ,2013-06-01 00:00:00,華泰商業銀行,4652,1.5103e+10,716,1.174e+09,0,0,0,0,1588,3.32e+08
8289,8289,8289,2013-11-26 22:30:41.912287,325       ,2013-06-01 00:00:00,香港上海匯豐銀行,0,0,0,0,0,0,0,0,0,0
8290,8290,8290,2013-11-26 22:30:41.857426,106       ,2013-06-01 00:00:00,台北市第九信用合作社,2034,6.516e+09,0,0,0,0,0,0,75,3.8e+07
8291,8291,8291,2013-11-26 22:30:41.944141,053       ,2013-06-01 00:00:00,台中商業銀行,22998,5.037e+10,693,7.58e+08,0,0,0,0,5181,1.476e+09
8292,8292,8292,2013-11-26 22:30:41.950726,011       ,2013-06-01 00:00:00,上海商業儲蓄銀行,28688,1.14493e+11,577,3.52e+08,158,6.3e+07,0,0,5828,1.78e+09
8293,8293,8293,2013-11-26 22:30:41.94688,009       ,2013-06-01 00:00:00,彰化商業銀行,79970,2.38743e+11,29974,5.0315e+10,1,0,1898,5.84e+08,6785,6.024e+09
8294,8294,8294,2013-11-26 22:30:41.932652,N013      ,2013-06-01 00:00:00,英商巴克萊銀行,0,0,0,0,0,0,0,0,0,0
8295,8295,8295,2013-11-26 22:30:41.803369,805       ,2013-06-01 00:00:00,遠東國際商業銀行,45059,1.09462e+11,3462,2.169e+09,60032,1.9622e+10,3837,1.085e+09,134109,1.526e+10
8296,8296,8296,2013-11-26 22:30:41.861467,N025      ,2013-06-01 00:00:00,大陸商中國建設銀行,0,0,0,0,0,0,0,0,0,0
8297,8297,8297,2013-11-26 22:30:41.892233,N023      ,2013-06-01 00:00:00,大陸商交通銀行,0,0,0,0,0,0,0,0,0,0
8298,8298,8298,2013-11-26 22:30:41.923857,030       ,2013-06-01 00:00:00,美商道富銀行,0,0,0,0,0,0,0,0,0,0
8299,8299,8299,2013-11-26 22:30:41.871891,083       ,2013-06-01 00:00:00,英商渣打銀行,0,0,0,0,0,0,0,0,0,0
8300,8300,8300,2013-11-26 22:30:41.91454,814       ,2013-06-01 00:00:00,大眾商業銀行,33524,9.3222e+10,375,4.75e+08,0,0,0,0,50929,6.487e+09
8301,8301,8301,2013-11-26 22:30:41.910311,007       ,2013-06-01 00:00:00,第一商業銀行,83593,2.94143e+11,24575,3.4614e+10,1072,4.13e+08,2048,7.08e+08,16574,1.1724e+10
8302,8302,8302,2013-11-26 22:30:41.876775,161       ,2013-06-01 00:00:00,彰化第五信用合作社,713,1.648e+09,30,3.5e+07,0,0,0,0,3,1e+06
8303,8303,8303,2013-11-26 22:30:41.880565,124       ,2013-06-01 00:00:00,宜蘭信用合作社,804,1.958e+09,214,2.85e+08,0,0,0,0,642,1.3e+07
8304,8304,8304,2013-11-26 22:30:41.919392,022       ,2013-06-01 00:00:00,美商美國銀行,0,0,0,0,0,0,3,0,0,0
8305,8305,8305,2013-11-26 22:30:41.894972,092       ,2013-06-01 00:00:00,瑞士商瑞士銀行,5,1.06e+08,0,0,0,0,0,0,0,0
8306,8306,8306,2013-11-26 22:30:41.960729,806       ,2013-06-01 00:00:00,元大商業銀行,21499,8.498e+10,6316,7.727e+09,36684,1.2596e+10,105,1.5e+07,9079,4.781e+09
8307,8307,8307,2013-11-26 22:30:41.853507,054       ,2013-06-01 00:00:00,京城商業銀行,7217,1.5115e+10,2786,2.532e+09,91,2.3e+07,0,0,4074,3.097e+09
8308,8308,8308,2013-11-26 22:30:41.899919,108       ,2013-06-01 00:00:00,陽信商業銀行,16728,4.2826e+10,1521,1.693e+09,1388,8.1e+08,0,0,7631,1.193e+09
8309,8309,8309,2013-11-26 22:30:41.878573,025       ,2013-06-01 00:00:00,菲律賓首都銀行,0,0,0,0,0,0,0,0,12,2e+06
8310,8310,8310,2013-11-26 22:30:41.874161,087       ,2013-06-01 00:00:00,斐商標準銀行,0,0,0,0,0,0,0,0,0,0
8311,8311,8311,2013-12-22 22:22:07.043002,805       ,2013-07-01 00:00:00,遠東國際商業銀行,45236,1.10471e+11,3402,2.117e+09,62184,2.0444e+10,3820,1.131e+09,135364,1.5578e+10
8312,8312,8312,2013-12-22 22:22:07.138131,087       ,2013-07-01 00:00:00,斐商標準銀行,0,0,0,0,0,0,0,0,0,0
8313,8313,8313,2013-12-22 22:22:07.204926,N013      ,2013-07-01 00:00:00,英商巴克萊銀行,0,0,0,0,0,0,0,0,0,0
8314,8314,8314,2013-12-22 22:22:07.21615,015       ,2013-07-01 00:00:00,中國輸出入銀行,0,0,0,0,0,0,0,0,0,0
8315,8315,8315,2013-12-22 22:22:07.202379,N012      ,2013-07-01 00:00:00,法國東方匯理銀行,0,0,0,0,0,0,0,0,0,0
8316,8316,8316,2013-12-22 22:22:07.274373,085       ,2013-07-01 00:00:00,新加坡商新加坡華僑銀行,0,0,0,0,0,0,0,0,0,0
8317,8317,8317,2013-12-22 22:22:07.269281,076       ,2013-07-01 00:00:00,美商摩根大通銀行,0,0,0,0,0,0,0,0,0,0
8318,8318,8318,2013-12-22 22:22:07.257636,321       ,2013-07-01 00:00:00,日商三井住友銀行,0,0,0,0,0,0,0,0,0,0
8319,8319,8319,2013-12-22 22:22:07.157692,N023      ,2013-07-01 00:00:00,大陸商交通銀行,0,0,0,0,0,0,0,0,0,0
8320,8320,8320,2013-12-22 22:22:07.197237,017       ,2013-07-01 00:00:00,兆豐國際商業銀行,49041,1.80762e+11,5441,7.798e+09,0,0,4298,1.981e+09,3068,1.299e+09
8321,8321,8321,2013-12-22 22:22:07.088989,016       ,2013-07-01 00:00:00,高雄銀行,17503,3.1042e+10,3674,5.569e+09,0,0,0,0,54026,7.621e+09
8322,8322,8322,2013-12-22 22:22:07.27671,096       ,2013-07-01 00:00:00,澳盛,5346,3.1111e+10,271,3.44e+08,0,0,0,0,36535,6.297e+09
8323,8323,8323,2013-12-22 22:22:07.221636,053       ,2013-07-01 00:00:00,台中商業銀行,23040,5.1042e+10,672,7.09e+08,0,0,0,0,5156,1.485e+09
8324,8324,8324,2013-12-22 22:22:07.082697,N022      ,2013-07-01 00:00:00,西班牙商西班牙對外銀行,0,0,0,0,0,0,0,0,0,0
8325,8325,8325,2013-12-22 22:22:07.287056,808       ,2013-07-01 00:00:00,玉山商業銀行,75533,2.08715e+11,2911,6.718e+09,0,0,1796,8.33e+08,82286,2.5416e+10
8326,8326,8326,2013-12-22 22:22:07.028599,809       ,2013-07-01 00:00:00,萬泰商業銀行,5840,2.3844e+10,656,5.6e+08,6,0,0,0,175230,3.1089e+10
8327,8327,8327,2013-12-22 22:22:07.049683,N026      ,2013-07-01 00:00:00,日商瑞穗銀行,0,0,0,0,0,0,0,0,0,0
8328,8328,8328,2013-12-22 22:22:07.218618,072       ,2013-07-01 00:00:00,德商德意志銀行,0,0,0,0,0,0,0,0,0,0
8329,8329,8329,2013-12-22 22:22:07.105435,050       ,2013-07-01 00:00:00,臺灣中小企業銀行,62257,1.37597e+11,5826,7.512e+09,0,0,38336,1.5789e+10,22661,3.2197e+10
8330,8330,8330,2013-12-22 22:22:07.212639,013       ,2013-07-01 00:00:00,國泰世華商業銀行,61079,2.58769e+11,6421,8.003e+09,371,3.28e+08,0,0,63694,3.4618e+10
8331,8331,8331,2013-12-22 22:22:07.140606,161       ,2013-07-01 00:00:00,彰化第五信用合作社,716,1.659e+09,29,3.5e+07,0,0,0,0,3,1e+06
8332,8332,8332,2013-12-22 22:22:07.245873,103       ,2013-07-01 00:00:00,臺灣新光商業銀行,35650,9.8707e+10,641,7.23e+08,8352,3.598e+09,0,0,57161,3.0516e+10
8333,8333,8333,2013-12-22 22:22:07.248208,807       ,2013-07-01 00:00:00,永豐商業銀行,60987,2.26396e+11,6048,9.017e+09,5507,2.917e+09,0,0,27383,8e+09
8334,8334,8334,2013-12-22 22:22:07.120104,N025      ,2013-07-01 00:00:00,大陸商中國建設銀行,0,0,0,0,0,0,0,0,0,0
8335,8335,8335,2013-12-22 22:22:07.271723,147       ,2013-07-01 00:00:00,三信商業銀行,6307,1.8518e+10,658,8.07e+08,27039,1.0894e+10,0,0,14802,6.143e+09
8336,8336,8336,2013-12-22 22:22:07.23683,104       ,2013-07-01 00:00:00,台北市第五信用合作社,1201,4.163e+09,20,2.6e+07,0,0,0,0,54,1.3e+07
8337,8337,8337,2013-12-22 22:22:07.233767,011       ,2013-07-01 00:00:00,上海商業儲蓄銀行,28601,1.14471e+11,565,3.41e+08,157,6.4e+07,0,0,5726,1.77e+09
8338,8338,8338,2013-12-22 22:22:07.056064,093       ,2013-07-01 00:00:00,荷蘭商安智銀行,0,0,0,0,0,0,0,0,0,0
8339,8339,8339,2013-12-22 22:22:07.077002,082       ,2013-07-01 00:00:00,法商法國巴黎銀行,1,6e+06,0,0,0,0,0,0,0,0
8340,8340,8340,2013-12-22 22:22:07.262766,004       ,2013-07-01 00:00:00,臺灣銀行,161996,4.22428e+11,19272,2.0522e+10,0,0,10369,2.785e+09,4203613,2.11587e+11
8341,8341,8341,2013-12-22 22:22:07.266624,097       ,2013-07-01 00:00:00,美商富國銀行,0,0,0,0,0,0,0,0,0,0
8342,8342,8342,2013-12-22 22:22:07.079435,114       ,2013-07-01 00:00:00,基隆第一信用合作社,6070,8.893e+09,272,1.15e+08,0,0,0,0,4793,4.665e+09
8343,8343,8343,2013-12-22 22:22:07.065368,224       ,2013-07-01 00:00:00,金門縣信用合作社,320,8.55e+08,201,3.37e+08,0,0,0,0,172,9.1e+07
